episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
90,58,-4.603348214285715,0.8367932620981088,False,0,0,0,enemy_collision
91,80,-2.4956994047619028,0.8351196755739125,False,2,0,2,enemy_collision
92,100,-2.356894841269842,0.8334494362227647,False,0,0,3,timeout
93,100,-1.338402777777777,0.8317825373503192,False,0,0,2,timeout
94,100,-3.4274801587301584,0.8301189722756185,False,0,0,4,timeout
95,100,0.5951736111111112,0.8284587343310672,False,0,0,0,timeout
96,100,4.677172619047619,0.8268018168624051,False,2,0,0,timeout
97,32,-4.800659722222222,0.8251482132286803,False,0,0,0,enemy_collision
98,100,-1.3368154761904745,0.823497916802223,False,0,0,2,timeout
99,100,-8.298923611111112,0.8218509209686186,False,0,0,9,timeout
100,66,-4.5632738095238095,0.8202072191266814,False,0,0,0,enemy_collision
101,100,0.6339781746031737,0.818566804688428,False,0,0,0,timeout
102,100,-3.3174355158730164,0.8169296710790511,False,0,0,4,timeout
103,100,0.6538541666666671,0.815295811736893,False,0,0,0,timeout
104,44,-4.790739087301588,0.8136652201134192,False,0,0,0,enemy_collision
105,100,-6.279553571428574,0.8120378896731923,False,0,0,7,timeout
106,66,-4.555654761904762,0.8104138138938459,False,0,0,0,enemy_collision
107,100,-0.312291666666667,0.8087929862660582,False,0,0,1,timeout
108,100,-0.31773313492063504,0.8071754002935261,False,0,0,1,timeout
109,100,0.661696428571428,0.805561049492939,False,0,0,0,timeout
110,100,-7.298804563492067,0.8039499273939532,False,0,0,8,timeout
111,69,-6.648541666666667,0.8023420275391653,False,0,0,2,enemy_collision
112,100,-2.2908085317460274,0.800737343484087,False,0,0,3,timeout
113,100,0.6736309523809524,0.7991358687971188,False,0,0,0,timeout
114,33,-5.788874007936508,0.7975375970595246,False,0,0,1,enemy_collision
115,100,-0.3149950396825388,0.7959425218654056,False,0,0,1,timeout
116,100,-5.294394841269835,0.7943506368216747,False,0,0,6,timeout
117,100,-2.3114533730158704,0.7927619355480314,False,0,0,3,timeout
118,100,-1.331964285714284,0.7911764116769353,False,0,0,2,timeout
119,37,-4.761567460317461,0.7895940588535815,False,0,0,0,enemy_collision
120,100,-1.2954017857142843,0.7880148707358743,False,0,0,2,timeout
121,100,0.65452876984127,0.7864388409944025,False,0,0,0,timeout
122,45,-4.7239434523809525,0.7848659633124138,False,0,0,0,enemy_collision
123,100,-0.3568501984126985,0.783296231385789,False,0,0,1,timeout
124,100,-0.3359970238095248,0.7817296389230174,False,0,0,1,timeout
125,100,-0.3557142857142866,0.7801661796451713,False,0,0,1,timeout
126,67,-11.653318452380951,0.778605847285881,False,0,0,7,enemy_collision
127,26,-4.832361111111111,0.7770486355913092,False,0,0,0,enemy_collision
128,56,-5.682013888888888,0.7754945383201266,False,0,0,1,enemy_collision
129,100,-0.351473214285714,0.7739435492434863,False,0,0,1,timeout
130,81,-5.452544642857143,0.7723956621449993,False,0,0,1,enemy_collision
131,100,-4.313283730158732,0.7708508708207094,False,0,0,5,timeout
132,100,0.6351388888888884,0.769309169079068,False,0,0,0,timeout
133,100,-5.2901736111111095,0.7677705507409098,False,0,0,6,timeout
134,100,-10.272678571428566,0.766235009639428,False,0,0,11,timeout
135,100,0.6405257936507935,0.7647025396201492,False,0,0,0,timeout
136,100,-4.2976686507936535,0.763173134540909,False,0,0,5,timeout
137,100,-5.291830357142858,0.7616467882718272,False,0,0,6,timeout
138,100,-5.3003224206349255,0.7601234946952835,False,0,0,6,timeout
139,100,-5.281939484126978,0.7586032477058929,False,0,0,6,timeout
140,76,-4.538194444444445,0.7570860412104812,False,0,0,0,enemy_collision
141,100,-3.292996031746031,0.7555718691280602,False,0,0,4,timeout
142,100,-0.32080357142857135,0.7540607253898041,False,0,0,1,timeout
143,100,-1.3080505952380959,0.7525526039390245,False,0,0,2,timeout
144,100,-9.308129960317453,0.7510474987311464,False,0,0,10,timeout
145,100,-3.358402777777779,0.7495454037336841,False,0,0,4,timeout
146,42,-6.716969246031746,0.7480463129262167,False,0,0,2,enemy_collision
147,100,-2.339474206349206,0.7465502203003642,False,0,0,3,timeout
148,100,-7.306835317460318,0.7450571198597635,False,0,0,8,timeout
149,100,0.6325347222222215,0.743567005620044,False,0,0,0,timeout
150,88,-4.437341269841269,0.7420798716088038,False,0,0,0,enemy_collision
151,100,0.6344791666666665,0.7405957118655863,False,0,0,0,timeout
152,37,-4.8105753968253975,0.7391145204418551,False,0,0,0,enemy_collision
153,100,4.767862103174596,0.7376362914009714,False,2,0,0,timeout
154,100,-1.319221230158731,0.7361610188181695,False,0,0,2,timeout
155,96,-7.42969246031746,0.7346886967805332,False,0,0,3,enemy_collision
156,100,-2.261031746031746,0.733219319386972,False,0,0,3,timeout
157,100,-4.282896825396822,0.7317528807481981,False,0,0,5,timeout
158,100,-3.3429662698412694,0.7302893749867018,False,0,0,4,timeout
159,100,-3.3180605158730136,0.7288287962367284,False,0,0,4,timeout
160,100,0.635337301587301,0.727371138644255,False,0,0,0,timeout
161,100,0.6925744047619053,0.7259163963669665,False,0,0,0,timeout
162,100,-1.2996378968253977,0.7244645635742325,False,0,0,2,timeout
163,100,-4.34814484126984,0.723015634447084,False,0,0,5,timeout
164,100,0.566686507936508,0.7215696031781899,False,0,0,0,timeout
165,89,-4.397911706349206,0.7201264639718334,False,0,0,0,enemy_collision
166,58,-5.637678571428571,0.7186862110438897,False,0,0,1,enemy_collision
167,100,-2.3258680555555515,0.717248838621802,False,0,0,3,timeout
168,100,-2.3309126984126958,0.7158143409445584,False,0,0,3,timeout
169,100,0.6377331349206348,0.7143827122626694,False,0,0,0,timeout
170,100,-0.3372123015873014,0.7129539468381441,False,0,0,1,timeout
171,25,-5.826999007936508,0.7115280389444678,False,0,0,1,enemy_collision
172,100,-6.282802579365078,0.7101049828665789,False,0,0,7,timeout
173,100,-0.35703869047619086,0.7086847729008457,False,0,0,1,timeout
174,100,-3.352504960317458,0.707267403355044,False,0,0,4,timeout
175,76,-8.46597222222222,0.705852868548334,False,0,0,4,enemy_collision
176,58,-5.601582341269841,0.7044411628112373,False,0,0,1,enemy_collision
177,100,-1.3555059523809527,0.7030322804856147,False,0,0,2,timeout
178,100,-2.3196924603174587,0.7016262159246435,False,0,0,3,timeout
179,100,-3.3414632936507935,0.7002229634927942,False,0,0,4,timeout
180,100,-2.2913442460317457,0.6988225175658086,False,0,0,3,timeout
181,100,1.6991765873015896,0.697424872530677,False,2,0,3,timeout
182,100,0.6401140873015866,0.6960300227856157,False,0,0,0,timeout
183,100,0.6516369047619041,0.6946379627400444,False,0,0,0,timeout
184,100,-3.3481200396825366,0.6932486868145643,False,0,0,4,timeout
185,100,-3.266478174603173,0.6918621894409351,False,0,0,4,timeout
186,100,0.6438244047619053,0.6904784650620532,False,0,0,0,timeout
187,100,-2.337996031746028,0.6890975081319292,False,0,0,3,timeout
188,100,-3.2913144841269832,0.6877193131156653,False,0,0,4,timeout
189,100,-2.311934523809523,0.6863438744894339,False,0,0,3,timeout
190,100,-1.3401984126984126,0.684971186740455,False,0,0,2,timeout
191,100,0.6324999999999996,0.6836012443669741,False,0,0,0,timeout
192,100,-5.302966269841265,0.6822340418782402,False,0,0,6,timeout
193,100,-3.307802579365078,0.6808695737944838,False,0,0,4,timeout
194,100,-3.298239087301589,0.6795078346468948,False,0,0,4,timeout
195,100,0.6301041666666659,0.678148818977601,False,0,0,0,timeout
196,100,-2.338710317460316,0.6767925213396458,False,0,0,3,timeout
197,100,-5.297961309523816,0.6754389362969666,False,0,0,6,timeout
198,100,0.6317708333333327,0.6740880584243727,False,0,0,0,timeout
199,100,-3.326091269841269,0.6727398823075239,False,0,0,4,timeout
200,100,-0.3591617063492072,0.6713944025429088,False,0,0,1,timeout
201,100,-1.3220783730158727,0.670051613737823,False,0,0,2,timeout
202,51,-6.651463293650793,0.6687115105103473,False,0,0,2,enemy_collision
203,37,-4.77780257936508,0.6673740874893266,False,0,0,0,enemy_collision
204,100,-3.3354513888888895,0.6660393393143479,False,0,0,4,timeout
205,100,4.65066468253968,0.6647072606357192,False,2,0,0,timeout
206,100,-0.35160714285714256,0.6633778461144477,False,0,0,1,timeout
207,44,-4.7620337301587305,0.6620510904222189,False,0,0,0,enemy_collision
208,33,-7.790689484126984,0.6607269882413744,False,0,0,3,enemy_collision
209,100,-5.279131944444447,0.6594055342648917,False,0,0,6,timeout
210,100,-4.3112748015873,0.6580867231963619,False,0,0,5,timeout
211,100,-2.3081051587301573,0.6567705497499692,False,0,0,3,timeout
212,100,-4.306741071428577,0.6554570086504692,False,0,0,5,timeout
213,57,-5.625595238095238,0.6541460946331682,False,0,0,1,enemy_collision
214,100,-7.3067609126984125,0.6528378024439019,False,0,0,8,timeout
215,81,-4.508893849206349,0.6515321268390141,False,0,0,0,enemy_collision
216,23,-5.87797123015873,0.6502290625853361,False,0,0,1,enemy_collision
217,100,-6.3449900793650835,0.6489286044601654,False,0,0,7,timeout
218,100,0.6319791666666658,0.6476307472512451,False,0,0,0,timeout
219,100,-4.322698412698415,0.6463354857567426,False,0,0,5,timeout
220,100,-5.291339285714284,0.6450428147852291,False,0,0,6,timeout
221,100,0.6360416666666665,0.6437527291556586,False,0,0,0,timeout
222,100,-5.313179563492066,0.6424652236973473,False,0,0,6,timeout
223,100,-2.3357440476190465,0.6411802932499525,False,0,0,3,timeout
224,57,-6.6334375,0.6398979326634526,False,0,0,2,enemy_collision
225,100,-5.310620039682541,0.6386181367981257,False,0,0,6,timeout
226,100,-0.305064484126984,0.6373409005245295,False,0,0,1,timeout
227,53,-4.78233630952381,0.6360662187234805,False,0,0,0,enemy_collision
228,100,-8.306875000000002,0.6347940862860335,False,0,0,9,timeout
229,100,-0.3547817460317464,0.6335244981134615,False,0,0,1,timeout
230,100,-6.303244047619053,0.6322574491172346,False,0,0,7,timeout
231,100,-7.297316468253975,0.6309929342190002,False,0,0,8,timeout
232,100,-3.2998164682539675,0.6297309483505622,False,0,0,4,timeout
233,100,-0.37422619047618866,0.6284714864538611,False,1,0,3,timeout
234,98,-8.349002976190475,0.6272145434809534,False,0,0,4,enemy_collision
235,100,-3.311235119047612,0.6259601143939915,False,0,0,4,timeout
236,100,-1.3503521825396827,0.6247081941652035,False,0,0,2,timeout
237,100,-8.30186011904762,0.6234587777768731,False,0,0,9,timeout
238,100,-5.297058531746034,0.6222118602213194,False,0,0,6,timeout
239,100,-7.298010912698418,0.6209674365008767,False,0,0,8,timeout
240,100,-1.34282242063492,0.619725501627875,False,0,0,2,timeout
241,65,-5.5800744047619055,0.6184860506246193,False,0,0,1,enemy_collision
242,100,-0.30592757936507864,0.61724907852337,False,0,0,1,timeout
243,100,-3.321046626984127,0.6160145803663232,False,0,0,4,timeout
244,100,-4.3357390873015875,0.6147825512055906,False,0,0,5,timeout
245,77,-0.4467658730158739,0.6135529861031793,False,1,1,1,enemy_collision
246,60,-6.637093253968254,0.612325880130973,False,0,0,2,enemy_collision
247,100,-2.332276785714285,0.611101228370711,False,0,0,3,timeout
248,100,-2.298799603174603,0.6098790259139696,False,0,0,3,timeout
249,100,-1.2925595238095242,0.6086592678621416,False,0,0,2,timeout
250,60,-5.729494047619048,0.6074419493264174,False,0,0,1,enemy_collision
251,100,-3.319062499999992,0.6062270654277645,False,0,0,4,timeout
252,100,1.5942063492063492,0.6050146112969089,False,1,0,1,timeout
253,100,-5.307832341269845,0.6038045820743151,False,0,0,6,timeout
254,83,-4.429801587301586,0.6025969729101665,False,1,0,2,enemy_collision
255,84,-4.483988095238096,0.6013917789643461,False,0,0,0,enemy_collision
256,33,-4.822693452380952,0.6001889954064175,False,0,0,0,enemy_collision
257,25,-4.858477182539683,0.5989886174156046,False,0,0,0,enemy_collision
258,100,0.670897817460317,0.5977906401807734,False,0,0,0,timeout
259,100,-9.317772817460321,0.5965950589004119,False,0,0,10,timeout
260,100,-1.2498412698412737,0.595401868782611,False,1,1,7,timeout
261,34,-5.775525793650794,0.5942110650450458,False,0,0,1,enemy_collision
262,100,-0.34569940476190475,0.5930226429149558,False,0,0,1,timeout
263,100,-6.316691468253972,0.5918365976291259,False,0,0,7,timeout
264,100,-5.308397817460314,0.5906529244338676,False,0,0,6,timeout
265,68,-5.565962301587302,0.5894716185849999,False,0,0,1,enemy_collision
266,100,-0.31952380952380943,0.5882926753478298,False,0,0,1,timeout
267,95,-6.346557539682539,0.5871160899971342,False,0,0,2,enemy_collision
268,100,0.5714236111111117,0.5859418578171399,False,1,0,2,timeout
269,100,-5.317658730158729,0.5847699741015057,False,0,0,6,timeout
270,100,5.6416666666666595,0.5836004341533026,False,1,1,0,timeout
271,100,-3.3015972222222234,0.5824332332849961,False,0,0,4,timeout
272,100,-5.339161706349202,0.5812683668184261,False,0,0,6,timeout
273,49,-5.766661706349207,0.5801058300847892,False,0,0,1,enemy_collision
274,100,-2.4042013888888882,0.5789456184246197,False,0,0,3,timeout
275,100,-3.30973214285714,0.5777877271877704,False,0,0,4,timeout
276,100,5.598194444444441,0.5766321517333949,False,1,1,0,timeout
277,100,-4.300426587301587,0.5754788874299281,False,0,0,5,timeout
278,100,-0.31985119047619043,0.5743279296550683,False,0,0,1,timeout
279,72,-4.610679563492063,0.5731792737957582,False,0,0,0,enemy_collision
280,25,-5.828387896825397,0.5720329152481667,False,0,0,1,enemy_collision
281,100,-4.284161706349205,0.5708888494176704,False,0,0,5,timeout
282,100,-2.3271031746031725,0.569747071718835,False,0,0,3,timeout
283,100,-4.298774801587299,0.5686075775753973,False,0,0,5,timeout
284,81,-8.477053571428572,0.5674703624202465,False,0,0,4,enemy_collision
285,100,-0.35442460317460356,0.5663354216954061,False,0,0,1,timeout
286,51,-6.679117063492063,0.5652027508520152,False,0,0,2,enemy_collision
287,17,-4.890873015873016,0.5640723453503111,False,0,0,0,enemy_collision
288,100,-2.294176587301586,0.5629442006596105,False,0,0,3,timeout
289,100,0.6440773809523801,0.5618183122582913,False,0,0,0,timeout
290,100,-6.305570436507938,0.5606946756337747,False,0,0,7,timeout
291,100,4.661934523809515,0.5595732862825071,False,2,0,0,timeout
292,100,0.6897767857142876,0.5584541397099421,False,2,0,4,timeout
293,100,-9.317227182539678,0.5573372314305222,False,0,0,10,timeout
294,90,-7.394196428571428,0.5562225569676611,False,0,0,3,enemy_collision
295,26,-6.8513938492063495,0.5551101118537257,False,0,0,2,enemy_collision
296,44,-5.742926587301588,0.5539998916300183,False,0,0,1,enemy_collision
297,41,-6.753293650793651,0.5528918918467582,False,0,0,2,enemy_collision
298,100,-4.310158730158732,0.5517861080630647,False,0,0,5,timeout
299,100,-0.47484126984126956,0.5506825358469386,False,0,0,1,timeout
300,100,4.644975198412698,0.5495811707752447,False,2,0,0,timeout
301,100,-0.34608630952381003,0.5484820084336942,False,0,0,1,timeout
302,89,-5.430664682539683,0.5473850444168268,False,0,0,1,enemy_collision
303,88,-1.469459325396826,0.5462902743279932,False,2,0,1,enemy_collision
304,83,-10.448110119047616,0.5451976937793371,False,0,0,6,enemy_collision
305,89,-4.525500992063492,0.5441072983917784,False,0,0,0,enemy_collision
306,100,-1.455659722222221,0.5430190837949949,False,0,0,2,timeout
307,88,-7.492901785714285,0.5419330456274049,False,0,0,3,enemy_collision
308,77,-6.47936507936508,0.5408491795361501,False,0,0,2,enemy_collision
309,100,-1.290620039682536,0.5397674811770777,False,2,0,6,timeout
310,40,-4.83344742063492,0.5386879462147236,False,0,0,0,enemy_collision
311,100,-0.34734126984126945,0.5376105703222942,False,0,0,1,timeout
312,65,-7.5569146825396825,0.5365353491816496,False,0,0,3,enemy_collision
313,57,-7.608968253968253,0.5354622784832863,False,0,0,3,enemy_collision
314,100,-6.319156746031746,0.5343913539263198,False,0,0,7,timeout
315,100,-10.319117063492055,0.5333225712184672,False,0,0,11,timeout
316,100,-2.326130952380951,0.5322559260760302,False,0,0,3,timeout
317,57,-8.604176587301584,0.5311914142238782,False,0,0,4,enemy_collision
318,100,4.605391865079361,0.5301290313954304,False,2,0,0,timeout
319,100,-5.3217807539682545,0.5290687733326396,False,0,0,6,timeout
320,100,-3.325411706349204,0.5280106357859743,False,0,0,4,timeout
321,100,-3.3022123015872937,0.5269546145144024,False,0,0,4,timeout
322,100,4.611502976190472,0.5259007052853736,False,2,0,0,timeout
323,86,-9.59527777777778,0.5248489038748029,False,0,0,5,enemy_collision
324,100,-2.2997966269841257,0.5237992060670532,False,0,0,3,timeout
325,100,-6.297271825396825,0.5227516076549191,False,0,0,7,timeout
326,81,-5.449146825396825,0.5217061044396093,False,0,0,1,enemy_collision
327,100,-8.301031746031747,0.52066269223073,False,0,0,9,timeout
328,100,-2.293938492063488,0.5196213668462686,False,0,0,3,timeout
329,100,-7.301750992063496,0.5185821241125761,False,0,0,8,timeout
330,100,-0.31490575396825427,0.5175449598643509,False,0,0,1,timeout
331,67,-6.552182539682539,0.5165098699446222,False,0,0,2,enemy_collision
332,100,-4.366140873015869,0.515476850204733,False,0,0,5,timeout
333,97,-7.341840277777775,0.5144458965043235,False,0,0,3,enemy_collision
334,100,-9.331066468253962,0.5134170047113148,False,0,0,10,timeout
335,100,-8.29858134920635,0.5123901707018922,False,0,0,9,timeout
336,73,-2.5602976190476165,0.5113653903604884,False,2,0,2,enemy_collision
337,100,-8.301790674603177,0.5103426595797674,False,0,0,9,timeout
338,100,-1.3334672619047623,0.5093219742606079,False,0,0,2,timeout
339,100,4.705570436507929,0.5083033303120866,False,2,0,0,timeout
340,100,-8.294999999999993,0.5072867236514624,False,0,0,9,timeout
341,45,-6.7220932539682545,0.5062721502041595,False,0,0,2,enemy_collision
342,26,-4.882232142857143,0.5052596059037512,False,0,0,0,enemy_collision
343,100,-3.286334325396823,0.5042490866919437,False,0,0,4,timeout
344,100,-5.2754414682539705,0.5032405885185598,False,0,0,6,timeout
345,100,-4.2980753968253955,0.5022341073415226,False,0,0,5,timeout
346,100,-5.29089781746032,0.5012296391268396,False,0,0,6,timeout
347,54,-6.66984623015873,0.5002271798485859,False,0,0,2,enemy_collision
348,68,-9.57775793650794,0.4992267254888887,False,0,0,5,enemy_collision
349,100,-8.330877976190477,0.4982282720379109,False,0,0,9,timeout
350,100,-3.409945436507934,0.4972318154938351,False,0,0,4,timeout
351,100,-6.311572420634927,0.49623735186284745,False,0,0,7,timeout
352,100,-2.309246031746029,0.49524487715912174,False,0,0,3,timeout
353,34,-4.851904761904763,0.4942543874048035,False,0,0,0,enemy_collision
354,41,-9.732207341269842,0.4932658786299939,False,0,0,5,enemy_collision
355,100,-5.294231150793648,0.4922793468727339,False,0,0,6,timeout
356,41,-6.712713293650794,0.4912947881789884,False,0,0,2,enemy_collision
357,100,-3.3413144841269817,0.4903121986026304,False,0,0,4,timeout
358,100,-6.297807539682545,0.48933157420542517,False,0,0,7,timeout
359,62,-6.61437996031746,0.48835291105701434,False,0,0,2,enemy_collision
360,100,-5.293754960317457,0.48737620523490033,False,0,0,6,timeout
361,100,-7.298283730158732,0.48640145282443054,False,0,0,8,timeout
362,100,-11.299771825396816,0.48542864991878165,False,0,0,12,timeout
363,100,-6.276254960317462,0.48445779261894406,False,0,0,7,timeout
364,100,-3.3287797619047588,0.4834888770337062,False,0,0,4,timeout
365,100,-4.282832341269845,0.4825218992796388,False,0,0,5,timeout
366,30,-5.835664682539683,0.4815568554810795,False,0,0,1,enemy_collision
367,66,-4.612490079365079,0.4805937417701174,False,0,0,0,enemy_collision
368,100,-1.380178571428572,0.47963255428657714,False,0,0,2,timeout
369,100,-5.290724206349208,0.478673289178004,False,0,0,6,timeout
370,100,-1.2973759920634915,0.477715942599648,False,0,0,2,timeout
371,100,4.6503224206349225,0.4767605107144487,False,2,0,0,timeout
372,72,-6.546041666666666,0.4758069896930198,False,0,0,2,enemy_collision
373,57,-6.6068501984126975,0.4748553757136338,False,0,0,2,enemy_collision
374,100,-7.293700396825393,0.47390566496220654,False,0,0,8,timeout
375,100,-7.378323412698413,0.47295785363228215,False,0,0,8,timeout
376,96,-8.34579861111111,0.4720119379250176,False,0,0,4,enemy_collision
377,100,-2.2957242063491985,0.4710679140491676,False,0,0,3,timeout
378,100,-4.285629960317465,0.47012577822106927,False,0,0,5,timeout
379,100,-2.3450396825396815,0.46918552666462715,False,0,0,3,timeout
380,100,-1.5766468253968247,0.46824715561129787,False,0,0,2,timeout
381,100,-2.2962748015872987,0.46731066130007526,False,0,0,3,timeout
382,100,-4.321264880952381,0.4663760399774751,False,0,0,5,timeout
383,100,-2.288179563492055,0.46544328789752015,False,0,0,3,timeout
384,33,-5.77156746031746,0.4645124013217251,False,0,0,1,enemy_collision
385,100,-0.3169295634920636,0.46358337651908166,False,0,0,1,timeout
386,100,-4.288239087301587,0.4626562097660435,False,0,0,5,timeout
387,100,3.6869295634920642,0.4617308973465114,False,2,0,1,timeout
388,100,-5.2992509920634925,0.46080743555181836,False,0,0,6,timeout
389,100,-5.29804563492064,0.4598858206807147,False,0,0,6,timeout
390,50,-4.653864087301588,0.4589660490393533,False,0,0,0,enemy_collision
391,100,-0.3395089285714353,0.45804811694127456,False,2,0,5,timeout
392,48,-4.7260962301587295,0.457132020707392,False,0,0,0,enemy_collision
393,26,-4.844082341269841,0.45621775666597725,False,0,0,0,enemy_collision
394,100,-5.338253968253964,0.45530532115264527,False,0,0,6,timeout
395,100,-6.35437003968254,0.45439471051033997,False,0,0,7,timeout
396,100,-3.359161706349206,0.4534859210893193,False,0,0,4,timeout
