episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
150,85,-0.3384077380952375,0.7420798716088038,False,2,1,3,enemy_collision
151,21,-4.863333333333333,0.7405957118655863,False,0,0,0,enemy_collision
152,32,-7.734166666666668,0.7391145204418551,False,0,0,3,enemy_collision
153,100,2.6945625901875934,0.7376362914009714,False,2,0,2,timeout
154,100,6.809122023809524,0.7361610188181695,False,2,1,1,timeout
155,8,-4.945625,0.7346886967805332,False,0,0,0,enemy_collision
156,30,-4.852589285714286,0.733219319386972,False,0,0,0,enemy_collision
157,21,-5.840208333333334,0.7317528807481981,False,0,0,1,enemy_collision
158,100,3.9218948412698413,0.7302893749867018,False,2,0,1,timeout
159,50,2.377857142857139,0.7288287962367284,False,2,1,0,enemy_collision
160,26,-1.786994047619046,0.727371138644255,False,2,0,1,enemy_collision
161,100,4.736329365079364,0.7259163963669665,False,2,0,0,timeout
162,49,1.3037351190476185,0.7244645635742325,False,2,1,1,enemy_collision
163,90,1.736309523809525,0.723015634447084,False,2,1,1,enemy_collision
164,100,2.8487513528138524,0.7215696031781899,False,2,0,2,timeout
165,38,-0.7638095238095213,0.7201264639718334,False,2,1,3,enemy_collision
166,100,7.845990259740257,0.7186862110438897,False,2,1,0,timeout
167,98,-0.2906488997114076,0.717248838621802,False,2,0,0,enemy_collision
168,58,20.36092261904762,0.7158143409445584,True,2,2,0,success
169,47,-0.6581845238095294,0.7143827122626694,False,2,0,0,enemy_collision
170,44,0.3063095238095226,0.7129539468381441,False,1,1,0,enemy_collision
171,100,0.6728526334776338,0.7115280389444678,False,2,0,4,timeout
172,63,2.5408333333333317,0.7101049828665789,False,2,1,0,enemy_collision
173,33,0.19281249999999783,0.7086847729008457,False,1,1,0,enemy_collision
174,30,-2.68924107142857,0.707267403355044,False,1,0,0,enemy_collision
175,100,-2.337380952380955,0.705852868548334,False,2,0,7,timeout
176,100,1.6119345238095244,0.7044411628112373,False,2,0,3,timeout
177,99,19.722847673160167,0.7030322804856147,True,2,2,1,success
178,83,0.4440624999999958,0.7016262159246435,False,2,1,2,enemy_collision
179,68,-2.5986106601731565,0.7002229634927942,False,2,0,2,enemy_collision
180,100,4.794687500000002,0.6988225175658086,False,2,1,3,timeout
181,64,2.663184523809524,0.697424872530677,False,2,1,0,enemy_collision
182,100,3.85434523809524,0.6960300227856157,False,2,1,4,timeout
183,8,-5.945625,0.6946379627400444,False,0,0,1,enemy_collision
184,100,7.50614583333333,0.6932486868145643,False,2,1,0,timeout
185,97,-0.27677398989899427,0.6918621894409351,False,2,0,0,enemy_collision
186,14,-0.8744642857142857,0.6904784650620532,False,2,0,0,enemy_collision
187,86,2.594672619047617,0.6890975081319292,False,2,1,0,enemy_collision
188,63,2.405461309523811,0.6877193131156653,False,2,1,0,enemy_collision
189,35,-5.740208333333333,0.6863438744894339,False,0,0,1,enemy_collision
190,80,-1.3777976190476178,0.684971186740455,False,2,0,1,enemy_collision
191,100,7.790357142857142,0.6836012443669741,False,2,1,0,timeout
192,65,2.3921726190476136,0.6822340418782402,False,2,1,0,enemy_collision
193,73,-4.418541666666667,0.6808695737944838,False,0,0,0,enemy_collision
194,44,-4.783392857142857,0.6795078346468948,False,0,0,0,enemy_collision
195,100,7.751086309523801,0.678148818977601,False,2,1,0,timeout
196,20,-4.8689583333333335,0.6767925213396458,False,0,0,0,enemy_collision
197,38,2.2436011904761894,0.6754389362969666,False,2,1,0,enemy_collision
198,16,-0.8874702380952391,0.6740880584243727,False,2,0,0,enemy_collision
199,97,2.6141666666666623,0.6727398823075239,False,2,1,0,enemy_collision
