episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
253,56,-7.579583333333334,0.6038045820743151,False,0,0,3,enemy_collision
254,53,-0.719102182539678,0.6025969729101665,False,1,1,1,enemy_collision
255,56,-0.5280731421356428,0.6013917789643461,False,2,0,0,enemy_collision
256,73,-1.5447321428571388,0.6001889954064175,False,1,1,2,enemy_collision
257,68,-4.500625000000001,0.5989886174156046,False,0,0,0,enemy_collision
258,66,-2.512291666666667,0.5977906401807734,False,1,0,0,enemy_collision
259,69,-4.5166666666666675,0.5965950589004119,False,0,0,0,enemy_collision
260,68,-2.4506994047619046,0.595401868782611,False,1,0,0,enemy_collision
261,91,-2.2925,0.5942110650450458,False,1,0,0,enemy_collision
262,100,-0.2754166666666667,0.5930226429149558,False,0,0,1,timeout
263,100,2.8628170093795107,0.5918365976291259,False,1,0,0,timeout
264,32,-4.753125000000001,0.5906529244338676,False,0,0,0,enemy_collision
265,100,-1.2783333333333335,0.5894716185849999,False,0,0,2,timeout
266,100,-1.2795833333333326,0.5882926753478298,False,0,0,2,timeout
267,33,-4.752916666666668,0.5871160899971342,False,0,0,0,enemy_collision
268,8,-4.938541666666667,0.5859418578171399,False,0,0,0,enemy_collision
269,32,-4.7700000000000005,0.5847699741015057,False,0,0,0,enemy_collision
270,100,0.7579166666666661,0.5836004341533026,False,0,0,0,timeout
271,100,0.7739583333333341,0.5824332332849961,False,0,0,0,timeout
272,69,-3.457271374458874,0.5812683668184261,False,1,0,1,enemy_collision
273,32,-4.7625,0.5801058300847892,False,0,0,0,enemy_collision
274,31,-4.754791666666667,0.5789456184246197,False,0,0,0,enemy_collision
275,62,-0.6318501984127005,0.5777877271877704,False,1,1,1,enemy_collision
276,19,-2.8708333333333336,0.5766321517333949,False,1,0,0,enemy_collision
277,68,-2.452950036075036,0.5754788874299281,False,1,0,0,enemy_collision
278,8,-4.934583333333333,0.5743279296550683,False,0,0,0,enemy_collision
279,100,2.935267857142858,0.5731792737957582,False,1,0,0,timeout
280,33,-5.758125000000001,0.5720329152481667,False,0,0,1,enemy_collision
281,31,-2.7750000000000004,0.5708888494176704,False,1,0,0,enemy_collision
282,100,-0.26916666666666683,0.569747071718835,False,0,0,1,timeout
283,56,-5.592708333333334,0.5686075775753973,False,0,0,1,enemy_collision
284,100,4.912366071428571,0.5674703624202465,False,2,0,0,timeout
285,55,-4.5600000000000005,0.5663354216954061,False,0,0,0,enemy_collision
286,100,-0.26625000000000054,0.5652027508520152,False,0,0,1,timeout
287,100,-2.2716666666666634,0.5640723453503111,False,0,0,3,timeout
288,100,0.7383333333333327,0.5629442006596105,False,0,0,0,timeout
289,7,-2.9506250000000005,0.5618183122582913,False,1,0,0,enemy_collision
290,68,-4.480625000000001,0.5606946756337747,False,0,0,0,enemy_collision
291,20,-4.849375,0.5595732862825071,False,0,0,0,enemy_collision
292,59,-4.567916666666667,0.5584541397099421,False,0,0,0,enemy_collision
293,69,-4.499791666666667,0.5573372314305222,False,0,0,0,enemy_collision
294,100,0.7441666666666664,0.5562225569676611,False,0,0,0,timeout
295,8,-4.942708333333334,0.5551101118537257,False,0,0,0,enemy_collision
296,100,0.7645833333333325,0.5539998916300183,False,0,0,0,timeout
297,100,2.842749368686871,0.5528918918467582,False,1,0,0,timeout
298,100,2.806066919191919,0.5517861080630647,False,1,0,0,timeout
299,21,-4.854375,0.5506825358469386,False,0,0,0,enemy_collision
300,100,2.7620833333333334,0.5495811707752447,False,1,0,0,timeout
301,32,-4.768541666666667,0.5484820084336942,False,0,0,0,enemy_collision
302,100,2.759747023809523,0.5473850444168268,False,1,0,0,timeout
303,100,0.7074999999999996,0.5462902743279932,False,0,0,0,timeout
304,67,-2.512083333333334,0.5451976937793371,False,1,0,0,enemy_collision
305,56,-4.567708333333334,0.5441072983917784,False,0,0,0,enemy_collision
306,90,0.5766517857142786,0.5430190837949949,False,1,1,0,enemy_collision
307,100,2.79625,0.5419330456274049,False,1,0,0,timeout
308,32,-4.742916666666667,0.5408491795361501,False,0,0,0,enemy_collision
309,9,-4.938125,0.5397674811770777,False,0,0,0,enemy_collision
